Book,Chapter,Verse,Text
Matthew,6,15,"Agh mannagh leihee shiuish da deiney nyn loghtyn, cha jean yn Ayr eu nyn loghtyn y leih diuish."
Matthew,6,16,"As tra vees shiu trostey, ny bee-jee groymagh myr ny crauee-oalsey, son t'adsyn caghlaa cummey nyn eddin, er-chee deiney dy chur tastey da'n trostey oc. Ta mee shickyrys diu, dy nee shoh (ooilley) nyn leagh."
Matthew,6,17,"Agh uss, tra t'ou trostey, jean dty chione y ooillaghey, as dty eddin y oonlaghey:"
Matthew,6,18,"Nagh bee oo ry-akin liorish deiney dy hrostey, agh liorish dty Ayr t'ayns folliaght: as nee dty Ayr ta fakin ayns folliaght, uss y chooilleeney dy foshlit."
Matthew,6,19,"Ny stoyr-jee seose berchys diu hene er y thalloo, raad ta'n lhemeen as y mergey cur-mow, as raad ta maarlee brishey stiagh as geid:"
Matthew,6,20,"Agh stoyr-jee seose berchys diu hene ayns niau, raad nagh vel y lhemeen ny'n mergey cur mow, as raad nagh vel maarlee brishey stiagh as geid."
Matthew,6,21,"Son raad ta nyn stoyr, shen-y-raad vees y cree eu myrgeddin."
Matthew,6,22,"Ta yn tooill soilshey yn chorp: shen-y-fa my ta'n tooill gyn foill, bee soilshey ec ooilley dty chorp."
Matthew,6,23,"Agh my ta assee er dty hooill, bee dty slane corp ayns dorraghys. My ta'n soilshey ta aynyd's er-y-fa shen ny ghorraghys, nagh mooar yn dorraghys eh!"
Matthew,6,24,"Cha vod dooinney erbee daa vainshter y hirveish: son edyr ver eh dwoaie da'n derrey yeh, as graih da'n jeh elley; ny bee eh jeidjagh da'n derrey yeh,ny soiaghey beg jeh'n jeh elley. Cha vod shiu Jee as Mammon y hirveish."
Matthew,6,25,"Er-yn-oyr shoh ta mee gra riu, Ny bee Jee ro-imneagh son nyn mea, cre ee-ys, ny cre iu-ys shiu: ny foast son nyn girp cre ver shiu miu: Nagh vel y vea ny smoo dy ve soit jeh na'n beaghey, as y corp na'n coamrey?"
Matthew,6,26,"Cur-jee my-ner eeanlee yn aer: son cha vel ad cuirr ny buinn, ny chymsaghey stiagh ayns soaltyn; foast ta nyn Ayr flaunyssagh dyn meaghey ad. Nagh vel shiuish foddey share na adsyn?"
Matthew,6,27,Quoi jiuish liorish imnea erbee oddys un chubit y chur gys e yrjid hene?
Matthew,6,28,"As cre'n-fa ta shiu imneagh son coamraghyn? Gow-jee tastey jeh lilleeyn ny magheragh kys t'ad gaase; cha vel ad tooilleil, chamoo t'ad sneeu."
Matthew,6,29,"As foast ta mee gra riu, nagh row Solomon hene ayns ooilley e ghloyr er ny choamrey myr unnane jeu shoh."
Matthew,6,30,"My ta Jee er-y-fa shen myr shoh coamrey blaa ny magheragh, ta jiu ayn, as mairagh ceaut ayns yn oghe, nagh jean eh foddey smoo shiuish y choamrey, O gheiney faase chredjuagh?"
Matthew,6,31,"Ny bee-jee er-y-fa shen imneagh, gra, Cre nee mayd gee? ny cre nee mayd giu? ny kys yiow mayd coamrey?"
Matthew,6,32,"(Son lurg ooilley ny reddyn shoh ta ny Ashoonee imneagh) agh ec yn Ayr flaunyssagh euish ta fys, dy vel shiu feme dy chooilley nhee jeu shoh."
Matthew,6,33,"Agh shir-jee hoshiaght reeriaght Yee as e chairys, as bee shiu jeant magh lesh ooilley ny reddyn shoh."
Matthew,6,34,"Ny bee-jee er-y-fa shen ayns imnea erbee son y laa mairagh, son tra hig y laa mairagh, hig e chiarail marish s'lioar da'n laa t'ayn e heaghyn hene."
Matthew,7,1,"Ny jean-jee briwnys, as cha bee shiu er nyn mriwnys."
Matthew,7,2,"Son lesh y vriwnys cheddin ta shiuish briwnys, bee shiu hene er nyn mriwnys: as lesh y towse ta shiuish towse, bee eh er ny howse diu reesht."
Matthew,7,3,"As cre'n-fa t'ou cronnaghey yn brinneen t'ayns sooill dty vraarey, agh cha vel geill ayd da'n darrag t'ayns dty hooill hene?"
Matthew,7,4,"Ny kys jir oo rish dty vraar, Lhig dou yn brinneen y ghoaill ass dty hooill, as cur-my-ner ta darrag ayns dty hooill hene?"
Matthew,7,5,"Er-crauee-oalsey, tilg hoshiaght yn darrag ass dty hooill hene; as eisht nee oo dy baghtal fakin dy ghoaill yn brinneen ass sooill dty vraarey."
Matthew,7,6,"Ny cur-jee shen ny ta casherick da ny moddee, chamoo hilgys shiu ny pearlyn eu roish muckyn, er-aggle dy stamp ad orroo fo chosh, as dy jyndaa ad reesht, as shiu y lhottey."
Matthew,7,7,"Yeearree-jee, as yiow shiu: shir-jee, as nee shiu feddyn: cronk-jee, as yiow shiu fosley."
Matthew,7,8,"Son ta dy chooilley unnane ta geearree, geddyn: as y fer ta shirrey feddyn: as dasyn ta cronkal, bee'n dorrys er ny osley."
Matthew,7,9,"Ny quoi yn dooinney ny mast' euish, ver clagh da e vac, my hirrys eh arran?"
Matthew,7,10,"Ny my hirrys eh eeast, der eh ard-nieu da?"
Matthew,7,11,"Shen-y-fa my ta fys euish ta nyn beccee, kys dy choyrt giootyn mie da nyn gloan, cre woad smoo nee'n Ayr eu t'ayns niau nheeghyn mie y choyrt dauesyn ta jannoo aghin huggey."
Matthew,7,12,"Shen-y-fa dy chooilley nhee cre erbee bailliuish deiney dy yannoo riuish, jean-jee shiuish y lheid cheddin roosyn: son shoh yn leigh as ny phadeyryn"
Matthew,7,13,"Immee-jee stiagh er y ghiat coon; son lhean ta'n giat, as feayn ta'n raad ta leeideil gys toyrt-mow, as shimmey ta goll er:"
Matthew,7,14,"Er-yn-oyr dy nee chion ta'n giat, as coon ta'n raad ta leeideil gys bea, as s'tiark ad ta dy haaghey eh."
Matthew,7,15,"Bee-jee er nyn dwoaie jeh phadeyryn foalsey, ta cheet hiu ayns coamrey keyrragh, agh cheu-sthie t'ad nyn moddee-oaldey jollyssagh."
Matthew,7,16,"Ver shiu enney orroo liorish nyn messyn. Vel mess y villey-feeyney er ny heiy jeh drineyn, ny mess y villey-figgagh jeh onnaneyn?"
Matthew,7,17,Myr shen ta dagh billey mie tilgey mess mie: agh ta drogh-villey tilgey drogh vess.
Matthew,7,18,Cha vod billey mie drogh-vess y chur magh: ny drogh-villey mess mie.
Matthew,7,19,"Bee dy chooilley villey nagh vel gymmyrkey magh mess mie, giarit sheese, as ceaut ayns yn aile."
Matthew,7,20,Shen-y-fa liorish nyn messyn ver shiu enney orroo.
Matthew,7,21,"Cha nee dy chooilley unnane jir rhym's, Hiarn, Hiarn, hed stiagh er reeriaght niau: agh eshyn ta jannoo aigney my Ayrey t'ayns niau."
Matthew,7,22,"Jir ymmodee rhym's 'sy laa shen, Hiarn, Hiarn, nagh vel shin er n'yannoo phadeyrys ayns dt'ennym's? as ayns dt'ennym er chastey drogh-spyrrydyn? as ayns dt'ennym er n'yannoo ymmodee obbraghyn yindyssagh?"
Matthew,7,23,"As eisht neem's fockley-magh orroo, Cha row aym rieau ainjys erbee erriu: reue-jee voym, O shiuish ghrogh-yantee."
Matthew,7,24,"Quoi-erbee er-y-fa shen ta clashtyn ad shoh my ghoan's, as jannoo ymmyd mie jeu soylee-ym eh gys dooinney creeney hrog e hie er creg:"
Matthew,7,25,"As haink y fliaghey neose, as dhatt ny thooillaghyn, as heid ny geayghyn, as cheau ad er y thie shen: as cha huitt eh, son dy row yn undin echey er creg."
Matthew,7,26,"As dy chooilley unnane ta clashtyn ad shoh my ghoan's, as nagh vel jannoo ymmyd mie jeu, bee eh er ny hoylaghey gys dooinney ommijagh, hrog e hie er y gheinnagh:"
Matthew,7,27,"As huitt y fliaghey, as dhatt ny thooillaghyn, as heid ny geayghyn, as cheau ad er y thie shen: as huitt eh, as s'mooar va e lhieggey!"
Matthew,7,28,"As haink eh gy-kione, erreish da Yeesey v'er loayrt ny goan shoh, dy row yn pobble ayns ard-yindys jeh'n ynsaghey echey."
Matthew,7,29,"Son dynsee eh ad myr fer ayns slane pooar, as cha nee myr ny Scrudeyryn."
Matthew,8,1,"Tra v'eh er jeet neose jeh'n clieau, deiyr earrooyn mooarey dy leih er."
Matthew,8,2,"As cur-my-ner haink lourane, as hug eh ooashley da, gra, Hiarn, my she dt'aigney eh, foddee oo mish y yannoo glen."
Matthew,8,3,"As heeyn Yeesey magh e laue, as venn eh rish, gra, My aigney's eh, bee er dty ghlenney. As chelleeragh va'n louraanys echey er ny ghlenney."
Matthew,8,4,"As dooyrt Yeesey rish, Jeeagh nagh n'insh oo shoh da dooinney erbee, agh immee royd, as jeeagh oo hene da'n taggyrt, as cheb yn oural doardee Moses son feanish daue."
Matthew,8,5,"As tra va Yeesey er n'gholl stiagh ayns Capernaum, haink centurion huggey, guee er,"
Matthew,8,6,"As gra, Hiarn, ta my er-mooinjerey ny lhie ching ec y thie jeh'n chingys-craaee, ayns stayd feer treih."
Matthew,8,7,"As dooyrt Yeesey rish, Hig-yms, as nee'm eh y lheihys."
Matthew,8,8,"As dreggyr yn centurion, gra, Hiarn, cha vel mee feeu oo dy heet stiagh fo my chlea: agh ynrycan loayr y fockle, as bee my harvaant er ny lheihys."
Matthew,8,9,"Son ta mish mee hene my ghooinney ayns pooar, as sidooryn aym foym: as ta mee gra rish y dooinney shoh, Immee, as t'eh goll: as rish fer elley, Tar, as t'eh cheet: as rish my harvaant, Jean shoh, as t'eh dy yannoo eh."
Matthew,8,10,"Tra cheayll Yeesey shoh, ghow eh yindys, as dooyrt eh roosyn va geiyrt er, Dy firrinagh ta mee gra riu, Lheid y credjue lajer shoh, cha vel mee er gheddyn ayns Israel hene."
Matthew,8,11,"As ta mee gra riu, dy jig ymmodee veih yn niar as veih yn neear, as dy soie ad sheese marish Abraham, as Isaac, as Jacob, ayns reeriaght niau."
Matthew,8,12,Agh bee cloan y reeriaght er nyn yiooldey magh gys y dorraghys sodjey-mooie: ayns shen vees keayney as snaggeraght feeacklyn.
Matthew,8,13,"As dooyrt Yeesey rish y centurion, Immee royd, as 'naght myr t'ou er chredjal, myr shen dy jig oo jeh. As va e er-mooinjerey er ny lheihys ayns yn oor cheddin."
Matthew,8,14,"As tra va Yeesey er jeet stiagh ayns thie Pheddyr, honnick eh moir e ven ny lhie, as ching ayns y chiassaghey."
Matthew,8,15,"As venn eh rish y laue eck, as daag yn chiassaghey ee: as ren ee girree, as shirveish orroo."
Matthew,8,16,"Tra va'n fastyr er jeet, hug ad lhien huggey ymmodee va drogh-spyrrydyn ayndoo: as deiyr eh magh ny spyrrydyn lesh fockle, as laanee eh ooilley ny va ching."
Matthew,8,17,"Myr shoh va cooilleenit shen ny loayr Esaias y phadeyr, gra, Ghow eh-hene er ny aslayntyn ainyn, as dymmyrk eh nyn ghoghanyn."
Matthew,8,18,"Nish tra honnick Yeesey earrooyn mooarey dy leih mygeayrt y mysh, hug eh sarey dy gholl gys y cheu elley."
Matthew,8,19,"As haink scrudeyr dy row huggey, as dooyrt eh rish, Vainshter, eiyr-yms ort raad erbee dy jed oo."
Matthew,8,20,"As dooyrt Yeesey rish, Ta tuill ec ny shynnee, as idd ec eeanlee yn aer, agh cha vel ec mac y dooinney wheesh boayl aaght son e chione."
Matthew,8,21,"As dooyrt fer elley jeh e ynseydee rish, Hiarn, lhig dou hoshiaght goll thie dy oanluckey my ayr."
Matthew,8,22,"Agh dooyrt Yeesey rish, Eiyr orrym's, as lhig da ny merriu nyn merriu y oanluckey."
Matthew,8,23,"As tra v'eh er ghoaill lhuingys, hie e ynseydee marish."
Matthew,8,24,"As cur-my-ner hrog sterrym mooar ayns yn aarkey, myr shen dy row ny tonnyn brishey harrish y lhong: agh v'eshyn ny chadley."
Matthew,8,25,"As haink e ynseydee huggey, as ghooisht ad eh, gra, Hiarn, saue shin: bee mayd caillit."
Matthew,8,26,"As dooyrt eh roo, Cre'n-fa ta shiu agglagh, shiuish dy chredjue moal? Eisht dirree eh, as hug eh yn gheay, as yn aarkey fo-harey as va kiuney vooar ayn."
Matthew,8,27,"Agh ghow ny deiney yindys, gra, Cre'n dooinney eh shoh, dy vel ny eer geayghyn as y faarkey ayns biallys da!"
Matthew,8,28,"As tra v'eh er jeet gys y cheu elley, gys cheer ny Gergesenee haink daa ghooinney va drogh-spyrrydyn ayndoo magh ny whail, veih mastey ny hoiaghyn, as cha keoi shen v'ad, nagh by-lhoys da dooinney erbee goaill yn raad shen."
Matthew,8,29,"As cur-my-ner deie ad, gra, Cre'n eie t'ayd orrin, Yeesey Vac Yee? vel oo er jeet dy nyn dorchaghey roish y traa?"
Matthew,8,30,As tammylt voue va beiyhaghey griagh mooar dy vuckyn.
Matthew,8,31,"As ghuee ny drogh-spyrrydyn er, gra, My eiyrys oo magh shin, lhig dooin goll stiagh ayns ny muckyn."
Matthew,8,32,"As dooyrt eh roo, Gow-jee reue. As tra v'ad er jeet ass ny deiney, hie ad stiagh ayns y ghriagh dy vuckyn: as cur-my-ner roie yn slane griagh gour nyn mullee lesh yn eaynee gys y cheayn, as v'ad baiht ayns ny ushtaghyn."
Matthew,8,33,"As roie ny bochillyn roue, as haink ad gys yn ard-valley, as dinsh ad dy chooilley nhee: as mychione ny deiney va seaghnit lesh ny drogh-spyrrydyn."
Matthew,8,34,"As cur-my-ner, haink y slane ard-valley magh quail Yeesey, as tra honnick ad eh, ghuee ad er, eh dy gholl roish ass ny ardjyn oc."
Matthew,9,1,"As ghow eh lhuingys, as hioill eh harrish, as haink eh gys e ard-valley hene."
Matthew,9,2,"As cur-my-ner, hug ad lhieu huggey dooinney doghanit lesh y chingys craaee, ny lhie er lhiabbee: as Yeesey goaill tastey jeh'n chredjue oc, dooyrt eh rish y varter, Vac, bee dy yien mie, ta dty pheccaghyn er ny leih dhyt."
Matthew,9,3,"Er shoh, dooyrt shiartanse jeh ny scrudeyryn roo hene, T'eh shoh loayrt goan mollaghtagh."
Matthew,9,4,"As Yeesey toiggal ny smooinaghtyn oc, dooyrt, Cre'n-fa ta drogh smooinaghtyn troggal ayns ny creeaghyn eu?"
Matthew,9,5,"Son cre sassey dy ghra, Ta dty pheccaghyn er ny leih dhyt? ny dy ghra, Irree seose as shooill?"
Matthew,9,6,"Agh dy vod fys y ve eu, dy vel pooar ec Mac y dooinney er y thalloo dy leih peccaghyn: (eisht dooyrt eh rish y varter) Irree, trog lhiat dty lhiabbee, as immee royd gys dty hie."
Matthew,9,7,As dirree eh seose as jimmee eh gys e hie.
Matthew,9,8,"Agh tra honnick y pobble shoh, ghow ad yindys, as hug ad moylley da Jee, v'er choyrt lheid y phooar da deiney."
Matthew,9,9,"As tra yn Yeesey er n'gholl veih shen, honnick eh dooinney va enmyssit Mian, ny hoie ec boayrd y cheesh: as dooyrt eh rish, Eiyr orrym's. As dirree eh seose, as deiyr eh er."
Matthew,9,10,"As haink eh gy-kione, myr va Yeesey ny hoie ec bee ayns y thie, cur-my-ner haink ymmodee publicanee as peccee, as hoie ad sheese marishyn as marish e ynseydee."
Matthew,9,11,"Tra honnick ny Phariseeyn shoh, dooyrt ad rish e ynseydee, Cre'n-fa ta'n mainshter eu gee marish publicanee as peccee?"
Matthew,9,12,"Agh cheayll Yeesey ad, as dooyrt eh roo, Cha vel feme ocsyn ta slane er yn er-lhee, agh ec sleih chingey."
Matthew,9,13,"Agh immee-jee shiuish, as ynsee-jee cre ta dy ve toiggit liorish y raa shoh, S'bare lhiam myghin na oural: son cha daink mish dy eamagh er y vooinjer chairagh, agh er peccee gys arrys."
Matthew,9,14,"Eisht haink huggey ynseydee Ean, as dooyrt ad, Cre'n-fa ta shinyn as ny Phariseeyn trostey dy mennick, agh cha vel y vooinjer ayd's trostey?"
Matthew,9,15,"As dooyrt Yeesey roo, Vod caarjyn y dooinney-poosee dobberan, choud as ta dooinney yn phoosee maroo? agh hig ny laghyn, tra vees dooinney yn phoosee er ny ghoaill ersooyl voue, as shen y traa nee ad trostey."
Matthew,9,16,"Cha vel dooinney erbee cur peesh dy eaddagh noa er shenn gharmad: son ta'n pheesh goaill e laane ass y gharmad, as ta'n assee wheesh shen smessey,"
Matthew,9,17,"Chamoo ta sleih coyrt feeyn noa ayns shenn voteilyn: er-nonney ta ny boteilyn scoltey, as ta'n feeyn er ny gheayrtey, as ta ny boteilyn dy choayl orroo; agh t'ad cur feeyn noa ayns boteilyn noa, as t'ad ny neesht sauchey."
Matthew,9,18,"Choud as v'eh loayrt ny goan shoh roo, cur-my-ner haink fer-reill, as hug eh ooashley da, gra, Ta m'inneen eer nish paartail: agh tar, as cur dty laue urree, as bee ee bio."
Matthew,9,19,"As hrog Yeesey, as deiyr eh er, as myr shen ren e ynseydee."
Matthew,9,20,"(As cur-my-ner haink ben cheu-e-chooylloo, va doghanit lesh roie-folley rish daa vlein jeig, as venn ee rish oirr e gharmad."
Matthew,9,21,"Son dooyrt ee r'ee hene, My oddym agh bentyn rish e gharmad bee-ym er my lheihys."
Matthew,9,22,"Agh hyndaa Yeesey mygeayrt, as tra honnick eh ee, dooyrt eh, Inneen bee dy yien mie; ta dty chredjue er dty laanaghey. As va'n ven er ny lheihys veih yn oor shen magh.)"
Matthew,9,23,"As tra va Yeesey er jeet stiagh ayns thie yn er-reill, as tra honnick eh ny bardoonee, as y cheshaght ooilley 'syn un chiaull."
Matthew,9,24,"Dooyrt eh roo, Scugh-jee, son cha vel y ven-aeg marroo, agh ny cadley. As hie ad son craidey mysh."
Matthew,9,25,"As tra va'n sleih er skeayley, hie eh stiagh, as ghow eh ee er laue, as dirree yn ven-aeg."
Matthew,9,26,As hie goo magh jeh shoh trooid ooilley yn cheer.
Matthew,9,27,"As tra va Yeesey er n'immeeaght veih shen, deiyr daa ghooinney doal er gyllagh as gra, Jean myghin orrin, Vac"
Matthew,9,28,"As tra v'eh er jeet stiagh ayns y thie, haink ny deiney doal huggey: as dooyrt Yeesey roo, Vel shiu credjal dy voddym shoh y yannoo? Dooyrt adsyn rish, Ta Hiarn."
Matthew,9,29,"Eisht venn eh rish ny sooillyn oc, gra Cordail rish nyn gredjue dy row nyn aghin eu."
Matthew,9,30,"As va ny sooillyn oc er nyn vosley, as hug Yeesey currym gyere orroo, gra, Jeeagh Jee nagh vow dooinney erbee fys er."
Matthew,9,31,"Agh tra v'adsyn er n'gholl roue, hug ad goo jeh magh trooid ooilley yn cheer shen."
Matthew,9,32,"Erreish daue shoh v'er n'gholl ersooyl, cur-my-ner, hug ad lhieu huggey dooinney balloo va drogh-spyrryd ayn."
Matthew,9,33,"As tra va'n drogh-spyrryd er ny chastey, ren y balloo loayrt: as ghow yn pobble yindys, gra, Cha row rieau lheid shoh er ny akin ayns Israel."
Matthew,9,34,"Agh dooyrt ny Phariseeyn, Liorish yn ard ghrogh-spyrryd t'eshyn castey drogh-spyrrydyn."
Matthew,9,35,"As hie Yeesey mygeayrt ooilley ny ard-valjyn as ny baljyn-cheerey oc, gynsaghey ayns ny kialteenyn oc, as preacheil sushtal yn reeriaght, as lheihys dy chooilley hingys, as dy chooilley ghoghan mastey'n pobble."
Matthew,9,36,"Agh tra honnick eh yn chaglym mooar dy leih, v'eh er ny veiyghey lesh chymmey orroo, er-yn-oyr dy row ad tooillit, as er nyn skeayley noon as noal, myr kirree fegooish bochilley."
Matthew,9,37,"Eisht dooyrt eh rish e ynseydee, Ta'n fouyr dy jarroo palchey, agh s'coan ta ny beayneeyn."
Matthew,9,38,"Guee-jee shiuish, er-y-fa shen, er Chiarn y fouyr, eh dy chur magh labreeyn gys y fouyr echey."
Matthew,10,1,"As tra v'eh er n-eamagh er e ghaa ostyl jeig huggey, hug eh daue pooar harrish spyrrydyn neu-ghlen dy chastey ad, as dy lheihys dy chooilley vonney dy hingys, as dy chooilley ghoghan."
Matthew,10,2,"As shoh va enmyn yn daa ostyl yeig; Yn chied-er, Simon, ta enmyssit Peddyr, as Andreays e vraar, Jamys mac Zebedee, as Ean y braar echeysyn"
Matthew,10,3,"Philip as Parlane, Thomase, as Mian yn publican, Jamys mac Alpheus, as Lebbeus va slennooit Thaddeus."
Matthew,10,4,"Simon yn Canaanite, as Yuaase Iscariot, ren myrgeddin eh y vrah."
Matthew,10,5,"Yn ghaa-yeig shoh hug Yeesey magh, as doardee eh daue, gra, Ny immee-jee raad ny Hashoonee, ny gys ard-valjyn ny Samaritanee."
Matthew,10,6,Agh immee-jee hoshiaght gys kirree cailjey thie Israel.
Matthew,10,7,"As myr vees shiu goll, jean-jee preacheil, gra, Ta reeriaght niau er-gerrey."
Matthew,10,8,"Slaanee-jee sleih chingey, glen-jee ny louranee, jean-jee ny merriu y aa-vioghey, as drogh-spyrrydyn y chastey: nastee ta shiu er gheddyn, as dy nastee cur-jee veue."
Matthew,10,9,"Ny kiare-jee son airh, ny argid, ny prash y ve eu ayns nyn sporranyn:"
Matthew,10,10,"Ny spagey son y raad, ny daa chooat, ny braagyn, ny lorg: (son ta'n obbree toilliu e veaghey)."
Matthew,10,11,"As ard-valley ny balley erbee dy jed shiu stiagh ayn, Jean-jee briaght quoi ayn ta feeu, as marishyn gow-jee aaght derrey hed shiu reue."
Matthew,10,12,"As tra hed shiu stiagh ayns thie, bannee-jee daue."
Matthew,10,13,"As my vees y thie feeu, lhig da'n shee eu cheet er: agh mannagh bee eh feeu, lhig da'n shee eu chyndaa hiu hene reesht."
Matthew,10,14,"As quoi-erbee nagh der oltaghey bea diu, as nash der geill da ny goan eu: tra aagys shiu yn thie ny'n ard-valley shen, crie-jee veue joan nyn goshey."
Matthew,10,15,"Dy firrinagh ta mee gra riu, Dy bee eh ny sassey da cheer Sodom as Gomorrah, ec laa ny briwnys, na da'n ard-valley shen."
Matthew,10,16,"Cur-my-ner ta mish dy choyrt shiu magh myr kirree mastey moddee oaldey: Bee-jee er-y-fa shen tastagh myr ard-nieughyn, as oney myr calmaneyn."
Matthew,10,17,"Agh bee-jee er nyn dwoaie roish deiney, son livrey-ee ad shiu seose gys ny coonceilyn, as scuitchee ad shiu ayns nyn quaiylyn oc."
Matthew,10,18,"As bee shiu er nyn goyrt fenish kiannoortyn as reeaghyn er y choontey aym's, myr shoh gymmyrkey feanish dauesyn, as da ny Ashoonee."
Matthew,10,19,"Agh tra ver ad stiagh shiu, ny bee-jee imneagh cre'n aght, ny cre nee shiu gra, son bee eh er ny choyrt diu ayns yn oor cheddin cre nee shiu y ghra."
Matthew,10,20,"Son cha nee shiuish ta loayrt, agh spyrryd yn Ayr eu ta loayrt ayndiu."
Matthew,10,21,"As livreyee braar seose e vraar gys baase, as yn ayr e lhiannoo: as nee cloan girree magh noi nyn ayr as nyn moir, as bee ad feanishyn baaish orroo."
Matthew,10,22,"As ver yn ymmodee feoh diu er coontey yn ennym aym's: agh eshyn nee shassoo magh gys y jerrey, bee eh er ny hauail."
Matthew,10,23,"Agh tra nee ad tranlaase erriu ayns un ard-valley, cosne-jee reue gys ard-valley elley: son ta mee shickyrys diu, nagh bee shiu er n'gholl harrish ard-valjyn Israel derrey vees Mac y dooinney er jeet."
Matthew,10,24,Cha vel y scoillar erskyn e vainshter ny'n charvaant erskyn e hiarn.
Matthew,10,25,"S'lioar da'n scoillar dy ve myr e vainshter, as y charvaant myr e hiarn: my t'ad er cheau Beelzebub er mainshter y thie, cre woad smoo nee ad e vooinjer y oltooaney."
Matthew,10,26,"Ny gow-jee er-y-fa shen aggle roue: son cha vel nhee erbee follit nagh jir gys soilshey: ny nhee erbee keillit, nagh jig er-ash."
Matthew,10,27,"Shen ta mish dy insh diu ayns folliaght fockle-jee shiuish magh eh dy foshlit: as shen ta shiu er chlashtyn myr hannish voym's, jean-jee y phreacheil er mullagh ny dhieyn."
Matthew,10,28,"As ny bee aggle erriu rouesyn varrys y corp, agh nagh jarg er yn annym y varroo: agh bee-jee ayns aggle smoo roishyn oddys annym as callin neesht y stroie ayns niurin."
Matthew,10,29,Nagh vel daa sparroo er nyn greck son farling? as cha duitt unnane oc marroo er y thalloo fegooish oardagh yn Ayr eu.
Matthew,10,30,Agh ta eer renaigyn nyn ghing ooilley er nyn earroo.
Matthew,10,31,"Ny bee-jee shiuish er-y-fa shen ayns aggle, ta ny smoo dy ve soit jiuish na jeh ymmodee sperriu."
Matthew,10,32,"Quoi-erbee er-y-fa shen ghoys rhym's kiongoyrt rish deiney, goym's rishyn myrgeddin kiongoyrt rish my Ayr t'ayns niau."
Matthew,10,33,"Agh quoie-erbee obbys mish kiongoyrt rish deiney, eshyn neem's myrgeddin y obbal kiongoyrt rish my Ayr t'ayns niau."
Matthew,10,34,"Ny smooinee-jee dy daink mish dy chur lhiam shee er y thalloo: cha daink mee dy chur lhiam shee, agh cliwe."
Matthew,10,35,"Son ta mish er jeet dy scarrey dooinney veih e ayr, as yn inneen veih e moir, as y ven-chleuin veih e moir-'sy-leigh"
Matthew,10,36,As noidyn dooinney vees adsyn jeh'n lught-thie echey hene.
Matthew,10,37,"Eshyn ta ny s'graihee er ayr ny moir na orrym's, cha vel eh feeu jee'm: as eshyn ta ny s'graihee er mac ny inneen na orrym's cha vel eh feeu jee'm."
Matthew,10,38,"As eshyn nagh jean e chrosh y ymmyrkey, as geiyrt orrym's, cha vel eh feeu jee'm."
Matthew,10,39,"Eshyn ta aggindagh e vioys y hauail, caillee eh eh: agh eshyn chaillys e vioys er my ghraih's, nee eh eh y hauail."
Matthew,10,40,"Eshyn ta soiaghey jiuish, t'eh soiaghey jeem's: as eshyn ta soiaghey jeem's, t'eh soiaghey jehsyn t'er my choyrt."
Matthew,10,41,"Eshyn ta cur oltaghey-bea da phadeyr ayns ennym phadeyr, yiow eh leah phadeyr as eshyn ta cur oltaghey-bea da dooinney cairagh ayns ennym dooinney cairagh, yiow eh leagh dooinney cairagh."
Matthew,10,42,"As quoi-erbee ver agh cappan dy ushtey feayr da unnane jeh'n vooinjer veggey shoh dy iu, son dy vel eh credjal aynym's, dy firrinagh ta mee gra riu, nagh jean eh er aght erbee e leagh y choayl."
Matthew,11,1,"As haink eh gy-kione, erreish da Yeesey v'er choyrt ny curmyn shoh da e ghaa ostyl jeig dy jagh eh veih shen dy ynsaghey, as dy phreacheil ayns ny ard-valjyn mygeayrt."
Matthew,11,2,"Nish tra va Ean er chlashtyn ayns y phryssoon jeh obbraghyn Chreest, hug eh jees jeh e ynseydee hene er chaghteraght huggey,"
Matthew,11,3,"Dy ghra rish, Nee uss eh va dy heet ny vel shin dy yeeaghyn son fer elley?"
Matthew,11,4,"Dreggyr Yeesey as dooyrt eh roo, Immee-jee, as soilshee-jee da Ean ny reddyn ta shiu dy chlashtyn as dy akin:"
Matthew,11,5,"Ta ny doail geddyn nyn soilshey, as ny croobee shooyll, ny louraanee er nyn ghlenney, ny beuyr clashtyn, ny merriu er nyn mioghey, as yn sushtal er ny phreacheil da ny boghtyn."
Matthew,11,6,As bannit ta eshyn nagh jean beg y hoiaghey jeem's.
Matthew,11,7,"As myr v'ad goll roue, ren Yeesey toshiaght dy ghra rish y pobble mychione Ean, Cre hie shiu magh gys yn aasagh dy akin? Nee cuirtlagh criht lesh y gheay?"
Matthew,11,8,"Agh cre hie shiu magh dy akin? Dooinney coamrit ayns garmad moyrnagh? Cur-my-ner, t'adsyn ta ceau coamrey moyrnagh ayns cooyrtyn reeoil."
Matthew,11,9,"Agh cre hie shiu magh dy akin? Nee phadeyr? dy jarroo ta mee gra riu, as fer syrjey na phadeyr."
Matthew,11,10,"Son shoh eh, my-e-chione te scruit, Cur-my-ner ta mee cur my haghter magh royd, dy chiartaghey'n raad kiongoyrt rhyt."
Matthew,11,11,"Dy firrinagh ta mee gra riu, ny mast' ocsyn t'er ve ruggit jeh mraane, cha vel fer syrjey na Ean Bashtey er droggal: ny-yeih ta'n fer sloo t'ayns reeriaght niau ny syrjey na eshyn."
Matthew,11,12,"As er-dy laghyn Ean Bashtey derrey nish, ta sleih chionney stiagh gys reeriaght niau, as t'adsyn ta cheet lesh jeeanid cosney stiagh ayn."
